Temp	freq	eps_real	eps_imag	loss	condAC_real	condAC_imag	m_real	m_imag	z_real	z_imag	Cp	Rp	Z_real_normalized	Z_imag_normalized	|Z|	Theta	Z_real_normalized	Z_imag_normalized	Dimensions
707	5011.87	905.414	101640	112.258	0.0283396	0.00025245	8.76E-08	9.84E-06	519.959	4.63181	5.44E-10	520	3528.35	31.4307	519.979	0.51038	0.000283396	2.52E-06	0
707	5623.41	807.216	90586.8	112.221	0.0283396	0.000252533	9.84E-08	1.10E-05	519.959	4.63334	4.85E-10	520	3528.35	31.441	519.979	0.510547	0.000283396	2.53E-06	0
707	6309.57	714.012	80891.1	113.291	0.0283942	0.000250631	1.09E-07	1.24E-05	518.96	4.58076	4.29E-10	519	3521.57	31.0843	518.98	0.505727	0.000283942	2.51E-06	0
707	7079.46	649.102	72094.3	111.068	0.0283942	0.000255647	1.25E-07	1.39E-05	518.958	4.67244	3.90E-10	519	3521.56	31.7064	518.979	0.515849	0.000283942	2.56E-06	0
707	7943.28	584.191	64254.1	109.988	0.0283942	0.000258157	1.41E-07	1.56E-05	518.957	4.7183	3.51E-10	519	3521.56	32.0176	518.979	0.520913	0.000283942	2.58E-06	0
707	8912.51	529.267	57266.5	108.2	0.0283942	0.000262424	1.61E-07	1.75E-05	518.956	4.79628	3.18E-10	519	3521.55	32.5468	518.978	0.529523	0.000283942	2.62E-06	0
707	10000	467.686	51137.4	109.341	0.028449	0.000260185	1.79E-07	1.96E-05	517.957	4.73707	2.81E-10	518	3514.77	32.1449	517.978	0.523994	0.00028449	2.60E-06	0
707	11220.2	432.734	45576.2	105.321	0.028449	0.000270116	2.08E-07	2.19E-05	517.953	4.91783	2.60E-10	518	3514.74	33.3716	517.977	0.543992	0.00028449	2.70E-06	0
707	12589.3	399.447	40619.9	101.69	0.028449	0.000279761	2.42E-07	2.46E-05	517.95	5.09341	2.40E-10	518	3514.72	34.563	517.975	0.563416	0.00028449	2.80E-06	0
707	14125.4	367.824	36202.5	98.4233	0.028449	0.000289047	2.81E-07	2.76E-05	517.947	5.26244	2.21E-10	518	3514.7	35.71	517.973	0.582116	0.00028449	2.89E-06	0
707	15848.9	347.852	32265.5	92.7564	0.028449	0.000306706	3.34E-07	3.10E-05	517.94	5.58387	2.09E-10	518	3514.65	37.8912	517.97	0.617677	0.00028449	3.07E-06	0
707	17782.8	327.88	28812.3	87.8746	0.028504	0.000324372	3.95E-07	3.47E-05	516.933	5.88262	1.97E-10	517	3507.82	39.9185	516.967	0.651989	0.00028504	3.24E-06	0
707	19952.6	307.907	25580	83.077	0.0283942	0.000341781	4.70E-07	3.91E-05	518.925	6.24631	1.85E-10	519	3521.34	42.3864	518.962	0.689637	0.000283942	3.42E-06	0
707	22387.2	291.264	22842.2	78.4246	0.028449	0.000362756	5.58E-07	4.38E-05	517.916	6.604	1.75E-10	518	3514.49	44.8136	517.958	0.730545	0.00028449	3.63E-06	0
707	25118.9	277.949	20358.2	73.2443	0.028449	0.000388412	6.71E-07	4.91E-05	517.903	7.0709	1.67E-10	518	3514.41	47.982	517.952	0.782207	0.00028449	3.88E-06	0
707	28183.8	262.969	18179.3	69.1309	0.028504	0.000412319	7.96E-07	5.50E-05	516.892	7.477	1.58E-10	517	3507.54	50.7377	516.946	0.828743	0.00028504	4.12E-06	0
707	31622.8	251.319	16202.3	64.4693	0.028504	0.000442134	9.57E-07	6.17E-05	516.876	8.0174	1.51E-10	517	3507.43	54.4047	516.938	0.888659	0.00028504	4.42E-06	0
707	35481.3	241.333	14440.3	59.8359	0.028504	0.00047637	1.16E-06	6.92E-05	516.856	8.63789	1.45E-10	517	3507.3	58.6153	516.928	0.95746	0.00028504	4.76E-06	0
707	39810.7	228.018	12894.9	56.5522	0.0285593	0.000505007	1.37E-06	7.75E-05	515.839	9.12145	1.37E-10	516	3500.4	61.8967	515.919	1.01304	0.000285593	5.05E-06	0
707	44668.4	218.032	11514.9	52.8131	0.0286147	0.000541811	1.64E-06	8.68E-05	514.815	9.74787	1.31E-10	515	3493.45	66.1475	514.908	1.08475	0.000286147	5.42E-06	0
707	50118.7	208.045	10262.7	49.3291	0.0286147	0.000580078	1.97E-06	9.74E-05	514.788	10.4358	1.25E-10	515	3493.27	70.8156	514.894	1.16134	0.000286147	5.80E-06	0
707	56234.1	196.395	9164.42	46.6633	0.0286704	0.000614411	2.34E-06	0.000109068	513.764	11.01	1.18E-10	514	3486.32	74.7123	513.882	1.22767	0.000286704	6.14E-06	0
707	63095.7	184.744	8183.72	44.2976	0.0287263	0.000648485	2.76E-06	0.000122132	512.739	11.5749	1.11E-10	513	3479.36	78.5452	512.869	1.29321	0.000287263	6.48E-06	0
707	70794.6	174.758	7293.75	41.7363	0.0287263	0.000688281	3.28E-06	0.000137025	512.706	12.2844	1.05E-10	513	3479.14	83.36	512.853	1.37254	0.000287263	6.88E-06	0
707	79432.8	163.607	6513.26	39.8104	0.0287824	0.000722987	3.85E-06	0.000153436	511.677	12.8528	9.83E-11	512	3472.16	87.2173	511.839	1.43891	0.000287824	7.23E-06	0
707	89125.1	152.955	5816.31	38.0263	0.0288387	0.000758389	4.52E-06	0.000171812	510.647	13.4288	9.19E-11	511	3465.16	91.1255	510.823	1.50639	0.000288387	7.58E-06	0
707	100000	142.969	5193.95	36.3293	0.0288953	0.000795371	5.30E-06	0.000192386	509.614	14.0276	8.59E-11	510	3458.15	95.1892	509.807	1.57673	0.000288953	7.95E-06	0
707	112202	133.482	4638.21	34.7479	0.028952	0.000833203	6.20E-06	0.000215422	508.579	14.6363	8.02E-11	509	3451.13	99.3193	508.789	1.64845	0.00028952	8.33E-06	0
707	125893	124.328	4141.95	33.3147	0.029009	0.000870758	7.24E-06	0.000241215	507.543	15.2348	7.47E-11	508	3444.1	103.381	507.771	1.71932	0.00029009	8.71E-06	0
707	141254	116.006	3698.79	31.8845	0.0290662	0.000911611	8.47E-06	0.000270093	506.502	15.8855	6.97E-11	507	3437.04	107.797	506.751	1.79639	0.000290662	9.12E-06	0
707	158489	108.35	3296.55	30.425	0.0290662	0.000955339	9.96E-06	0.00030302	506.453	16.6459	6.51E-11	507	3436.7	112.956	506.726	1.8825	0.000290662	9.55E-06	0
707	177828	101.36	2943.86	29.0437	0.0291237	0.00100275	1.17E-05	0.000339287	505.401	17.4014	6.09E-11	506	3429.57	118.083	505.7	1.97196	0.000291237	1.00E-05	0
707	199526	95.2016	2628.92	27.6142	0.0291814	0.00105675	1.38E-05	0.000379887	504.339	18.2637	5.72E-11	505	3422.36	123.935	504.669	2.07396	0.000291814	1.06E-05	0
707	223872	89.5427	2347.67	26.2185	0.0292393	0.00111522	1.62E-05	0.000425335	503.268	19.1952	5.38E-11	504	3415.09	130.255	503.634	2.18426	0.000292393	1.12E-05	0
707	251189	84.3832	2092.37	24.796	0.0292393	0.00117919	1.92E-05	0.000477152	503.182	20.2929	5.07E-11	504	3414.51	137.704	503.591	2.30943	0.000292393	1.18E-05	0
707	281838	80.3887	1868.53	23.2437	0.0292974	0.00126044	2.30E-05	0.000534191	502.071	21.6003	4.83E-11	503	3406.97	146.576	502.535	2.46348	0.000292974	1.26E-05	0
707	316228	76.7271	1668.65	21.7478	0.0293557	0.00134983	2.75E-05	0.000598023	500.941	23.0341	4.61E-11	502	3399.3	156.305	501.47	2.6327	0.000293557	1.35E-05	0
707	354813	73.3984	1487.18	20.2618	0.0293557	0.00144882	3.31E-05	0.000670778	500.78	24.7155	4.41E-11	502	3398.21	167.715	501.39	2.82548	0.000293557	1.45E-05	0
707	398107	70.7354	1328.1	18.7756	0.0294143	0.00156663	4.00E-05	0.000750826	499.583	26.6081	4.25E-11	501	3390.09	180.558	500.291	3.04873	0.000294143	1.57E-05	0
707	446684	68.4053	1186.04	17.3384	0.0294732	0.00169988	4.85E-05	0.000840349	498.342	28.7422	4.11E-11	500	3381.67	195.04	499.17	3.30091	0.000294732	1.70E-05	0
707	501187	66.4081	1059.17	15.9495	0.0295322	0.00185161	5.90E-05	0.000940434	497.046	31.1638	3.99E-11	499	3372.87	211.472	498.022	3.58763	0.000295322	1.85E-05	0
707	562341	64.5773	943.991	14.618	0.0295322	0.00202027	7.21E-05	0.0010544	496.676	33.977	3.88E-11	499	3370.36	230.562	497.836	3.91344	0.000295322	2.02E-05	0
707	630957	63.0794	843.022	13.3645	0.0295915	0.0022142	8.83E-05	0.0011796	495.227	37.0555	3.79E-11	498	3360.53	251.453	496.612	4.2792	0.000295915	2.21E-05	0
707	707946	61.5814	752.856	12.2254	0.0296511	0.00242537	0.000107927	0.00131945	493.697	40.383	3.70E-11	497	3350.14	274.032	495.346	4.67622	0.000296511	2.43E-05	0
707	794328	60.4164	673.695	11.1509	0.0297709	0.00266983	0.000132053	0.00147251	491.051	44.037	3.63E-11	495	3332.19	298.828	493.021	5.12453	0.000297709	2.67E-05	0
707	891251	59.2513	601.646	10.1541	0.0298311	0.00293783	0.000162115	0.00164614	489.255	48.1828	3.56E-11	494	3320	326.96	491.622	5.62447	0.000298311	2.94E-05	0
707	1.00E+06	58.2527	538.398	9.24245	0.0299524	0.00324074	0.000198635	0.00183587	486.307	52.6167	3.50E-11	492	3300	357.048	489.145	6.17518	0.000299524	3.24E-05	0
727	100	464357	7.70E+06	16.5828	0.0428389	0.00258334	7.80E-09	1.29E-07	342.754	20.6692	2.79E-07	344	2325.87	140.258	343.376	3.45096	0.000428389	2.58E-05	0
727	112.202	387797	6.88E+06	17.7488	0.0429638	0.00242066	8.16E-09	1.45E-07	341.915	19.2641	2.33E-07	343	2320.18	130.723	342.457	3.22474	0.000429638	2.42E-05	0
727	125.893	324551	6.15E+06	18.9565	0.0430894	0.00227307	8.55E-09	1.62E-07	341.051	17.9913	1.95E-07	342	2314.31	122.086	341.525	3.01969	0.000430894	2.27E-05	0
727	141.254	271291	5.50E+06	20.2711	0.0432158	0.00213189	8.95E-09	1.81E-07	340.172	16.7811	1.63E-07	341	2308.35	113.874	340.586	2.82419	0.000432158	2.13E-05	0
727	158.489	228018	4.92E+06	21.5586	0.0433429	0.00201046	9.42E-09	2.03E-07	339.27	15.7371	1.37E-07	340	2302.23	106.789	339.635	2.65577	0.000433429	2.01E-05	0
727	177.828	191402	4.39E+06	22.9574	0.0434707	0.00189354	9.89E-09	2.27E-07	338.358	14.7385	1.15E-07	339	2296.04	100.013	338.679	2.49417	0.000434707	1.89E-05	0
727	199.526	160445	3.93E+06	24.4809	0.0435994	0.00178096	1.04E-08	2.54E-07	337.437	13.7837	9.64E-08	338	2289.79	93.5339	337.718	2.33913	0.000435994	1.78E-05	0
727	223.872	134813	3.51E+06	26.0439	0.0437287	0.00167904	1.09E-08	2.84E-07	336.504	12.9207	8.10E-08	337	2283.46	87.6774	336.752	2.19889	0.000437287	1.68E-05	0
727	251.189	113010	3.13E+06	27.6898	0.0437287	0.00157924	1.15E-08	3.19E-07	336.561	12.1547	6.79E-08	337	2283.85	82.4797	336.78	2.0683	0.000437287	1.58E-05	0
727	281.838	95035.1	2.80E+06	29.4337	0.0438589	0.00149009	1.21E-08	3.57E-07	335.613	11.4023	5.71E-08	336	2277.41	77.3742	335.806	1.94585	0.000438589	1.49E-05	0
727	316.228	79556.6	2.50E+06	31.4302	0.0439898	0.0013996	1.27E-08	4.00E-07	334.661	10.6478	4.78E-08	335	2270.96	72.2539	334.831	1.82234	0.000439898	1.40E-05	0
727	354.813	66741	2.23E+06	33.3912	0.0439898	0.00131741	1.34E-08	4.48E-07	334.7	10.0236	4.01E-08	335	2271.22	68.0185	334.85	1.71538	0.000439898	1.32E-05	0
727	398.107	56255.5	1.99E+06	35.4125	0.0441215	0.00124593	1.42E-08	5.02E-07	333.734	9.42417	3.38E-08	334	2264.66	63.9509	333.867	1.61752	0.000441215	1.25E-05	0
727	446.684	47101.5	1.78E+06	37.6953	0.0441215	0.00117048	1.49E-08	5.63E-07	333.765	8.8543	2.83E-08	334	2264.87	60.0838	333.883	1.51962	0.000441215	1.17E-05	0
727	501.187	39611.8	1.59E+06	40.0681	0.044254	0.00110447	1.57E-08	6.30E-07	332.793	8.30567	2.38E-08	333	2258.28	56.3609	332.896	1.42966	0.00044254	1.10E-05	0
727	562.341	33287.3	1.41E+06	42.4958	0.044254	0.00104137	1.66E-08	7.07E-07	332.816	7.83173	2.00E-08	333	2258.43	53.1448	332.908	1.34802	0.00044254	1.04E-05	0
727	630.957	27961.3	1.26E+06	45.0886	0.044254	0.00098149	1.76E-08	7.93E-07	332.836	7.38183	1.68E-08	333	2258.57	50.0918	332.918	1.27053	0.00044254	9.81E-06	0
727	707.946	23467.5	1.13E+06	48.0245	0.0443873	0.000924264	1.85E-08	8.87E-07	331.856	6.91014	1.41E-08	332	2251.92	46.8911	331.928	1.19288	0.000443873	9.24E-06	0
727	794.328	19972.4	1.00E+06	50.2922	0.0443873	0.000882588	1.98E-08	9.95E-07	331.869	6.59881	1.20E-08	332	2252.01	44.7784	331.934	1.13911	0.000443873	8.83E-06	0
727	891.251	16810.1	897925	53.4159	0.0445214	0.000833486	2.08E-08	1.11E-06	330.884	6.19448	1.01E-08	331	2245.32	42.0347	330.942	1.07251	0.000445214	8.33E-06	0
727	1000	13997.3	800277	57.1737	0.0445214	0.000778704	2.18E-08	1.25E-06	330.899	5.78761	8.41E-09	331	2245.42	39.2737	330.949	1.00203	0.000445214	7.79E-06	0
727	1122.02	11850.3	713248	60.1883	0.0445214	0.000739701	2.33E-08	1.40E-06	330.909	5.49789	7.12E-09	331	2245.49	37.3077	330.954	0.951854	0.000445214	7.40E-06	0
727	1258.92	9936.25	637609	64.17	0.0446563	0.000695906	2.44E-08	1.57E-06	329.92	5.14134	5.97E-09	330	2238.78	34.8883	329.96	0.892803	0.000446563	6.96E-06	0
727	1412.54	8454.96	568269	67.2113	0.0446563	0.000664417	2.62E-08	1.76E-06	329.927	4.9088	5.08E-09	330	2238.83	33.3103	329.963	0.852409	0.000446563	6.64E-06	0
727	1584.89	7140.12	506471	70.9331	0.0446563	0.000629555	2.78E-08	1.97E-06	329.934	4.65135	4.29E-09	330	2238.88	31.5633	329.967	0.80769	0.000446563	6.30E-06	0
727	1778.28	6074.93	451393	74.3042	0.0446563	0.000600993	2.98E-08	2.21E-06	329.94	4.4404	3.65E-09	330	2238.92	30.1318	329.97	0.771051	0.000446563	6.01E-06	0
727	1995.26	5176.17	403527	77.9586	0.044792	0.000574562	3.18E-08	2.48E-06	328.946	4.2195	3.11E-09	329	2232.17	28.6328	328.973	0.734911	0.00044792	5.75E-06	0
727	2238.72	4393.92	359644	81.8503	0.044792	0.000547243	3.40E-08	2.78E-06	328.951	4.01893	2.64E-09	329	2232.21	27.2718	328.975	0.699972	0.00044792	5.47E-06	0
727	2511.89	3728.17	320533	85.9758	0.044792	0.000520984	3.63E-08	3.12E-06	328.955	3.82614	2.24E-09	329	2232.24	25.9635	328.978	0.666387	0.00044792	5.21E-06	0
727	2818.38	3178.93	285675	89.8651	0.044792	0.000498437	3.89E-08	3.50E-06	328.959	3.66059	1.91E-09	329	2232.26	24.8402	328.98	0.637549	0.00044792	4.98E-06	0
727	3162.28	2729.56	255384	93.5626	0.0449286	0.000480198	4.18E-08	3.92E-06	327.963	3.50527	1.64E-09	328	2225.5	23.7862	327.981	0.612356	0.000449286	4.80E-06	0
727	3548.13	2313.46	227612	98.3856	0.0449286	0.000456658	4.47E-08	4.39E-06	327.966	3.33348	1.39E-09	328	2225.52	22.6204	327.983	0.582339	0.000449286	4.57E-06	0
727	3981.07	1997.24	202859	101.57	0.0449286	0.000442342	4.85E-08	4.93E-06	327.968	3.22899	1.20E-09	328	2225.54	21.9114	327.984	0.564084	0.000449286	4.42E-06	0
727	4466.84	1730.94	180798	104.451	0.0449286	0.00043014	5.29E-08	5.53E-06	327.97	3.13994	1.04E-09	328	2225.55	21.3071	327.985	0.548525	0.000449286	4.30E-06	0
727	5011.87	1486.28	161137	108.416	0.0449286	0.000414408	5.72E-08	6.21E-06	327.972	3.02512	8.93E-10	328	2225.56	20.5279	327.986	0.528464	0.000449286	4.14E-06	0
727	5623.41	1279.9	143613	112.207	0.0449286	0.000400408	6.21E-08	6.96E-06	327.974	2.92294	7.69E-10	328	2225.58	19.8346	327.987	0.510612	0.000449286	4.00E-06	0
727	6309.57	1115.12	128387	115.132	0.045066	0.000391428	6.76E-08	7.79E-06	326.975	2.83999	6.70E-10	327	2218.8	19.2717	326.988	0.497639	0.00045066	3.91E-06	0
727	7079.46	981.974	114425	116.525	0.045066	0.000386749	7.50E-08	8.74E-06	326.976	2.80605	5.90E-10	327	2218.8	19.0414	326.988	0.49169	0.00045066	3.87E-06	0
727	7943.28	862.14	101981	118.289	0.045066	0.000380984	8.29E-08	9.81E-06	326.977	2.76423	5.18E-10	327	2218.81	18.7576	326.988	0.484362	0.00045066	3.81E-06	0
727	8912.51	752.292	90890.9	120.819	0.045066	0.000373005	9.11E-08	1.10E-05	326.978	2.70635	4.52E-10	327	2218.82	18.3648	326.989	0.474219	0.00045066	3.73E-06	0
727	10000	650.766	81006.6	124.479	0.045066	0.000362037	9.92E-08	1.23E-05	326.979	2.62678	3.91E-10	327	2218.82	17.8249	326.989	0.460275	0.00045066	3.62E-06	0
727	11220.2	574.205	72197.2	125.734	0.045066	0.000358423	1.10E-07	1.39E-05	326.979	2.60056	3.45E-10	327	2218.83	17.647	326.99	0.45568	0.00045066	3.58E-06	0
727	12589.3	510.959	64345.8	125.931	0.045066	0.000357862	1.23E-07	1.55E-05	326.979	2.59649	3.07E-10	327	2218.83	17.6193	326.99	0.454967	0.00045066	3.58E-06	0
727	14125.4	457.7	57524.2	125.681	0.0452042	0.000359674	1.38E-07	1.74E-05	325.979	2.5937	2.75E-10	326	2212.04	17.6004	325.99	0.455873	0.000452042	3.60E-06	0
727	15848.9	424.413	51268.5	120.799	0.0452042	0.000374211	1.61E-07	1.95E-05	325.978	2.69852	2.55E-10	326	2212.03	18.3117	325.989	0.474297	0.000452042	3.74E-06	0
727	17782.8	386.132	45693.1	118.335	0.0452042	0.000382001	1.85E-07	2.19E-05	325.977	2.75469	2.32E-10	326	2212.02	18.6928	325.988	0.48417	0.000452042	3.82E-06	0
727	19952.6	352.845	40724	115.416	0.0452042	0.000391663	2.13E-07	2.46E-05	325.976	2.82435	2.12E-10	326	2212.02	19.1656	325.988	0.496415	0.000452042	3.92E-06	0
727	22387.2	327.88	36295.3	110.697	0.0452042	0.00040836	2.49E-07	2.75E-05	325.973	2.94473	1.97E-10	326	2212	19.9825	325.987	0.517576	0.000452042	4.08E-06	0
727	25118.9	306.243	32348.2	105.629	0.0452042	0.000427951	2.93E-07	3.09E-05	325.971	3.08599	1.84E-10	326	2211.98	20.941	325.985	0.542407	0.000452042	4.28E-06	0
727	28183.8	284.606	28830.4	101.299	0.0452042	0.000446244	3.42E-07	3.47E-05	325.968	3.21787	1.71E-10	326	2211.97	21.8359	325.984	0.56559	0.000452042	4.46E-06	0
727	31622.8	267.962	25774.2	96.1858	0.0453433	0.000471414	4.03E-07	3.88E-05	324.965	3.37851	1.61E-10	325	2205.16	22.926	324.982	0.595657	0.000453433	4.71E-06	0
727	35481.3	254.648	22971.3	90.2081	0.0453433	0.000502653	4.83E-07	4.35E-05	324.96	3.60234	1.53E-10	325	2205.12	24.4449	324.98	0.635125	0.000453433	5.03E-06	0
727	39810.7	239.668	20473.2	85.4229	0.0453433	0.00053081	5.72E-07	4.88E-05	324.955	3.80408	1.44E-10	325	2205.09	25.8138	324.978	0.6707	0.000453433	5.31E-06	0
727	44668.4	229.682	18246.7	79.4434	0.0453433	0.000570763	6.90E-07	5.48E-05	324.949	4.09032	1.38E-10	325	2205.05	27.7562	324.974	0.721177	0.000453433	5.71E-06	0
727	50118.7	218.032	16262.4	74.5874	0.0453433	0.000607922	8.24E-07	6.15E-05	324.942	4.35652	1.31E-10	325	2205	29.5626	324.971	0.768124	0.000453433	6.08E-06	0
727	56234.1	206.381	14538.6	70.4455	0.0454833	0.000645652	9.76E-07	6.88E-05	323.935	4.59837	1.24E-10	324	2198.17	31.2038	323.967	0.81328	0.000454833	6.46E-06	0
727	63095.7	196.395	12957.6	65.9771	0.0454833	0.00068938	1.17E-06	7.72E-05	323.926	4.90967	1.18E-10	324	2198.11	33.3162	323.963	0.868353	0.000454833	6.89E-06	0
727	70794.6	184.744	11548.4	62.5104	0.0454833	0.000727612	1.38E-06	8.66E-05	323.917	5.18181	1.11E-10	324	2198.05	35.1629	323.959	0.916502	0.000454833	7.28E-06	0
727	79432.8	174.758	10324.4	59.0783	0.0456241	0.000772264	1.64E-06	9.68E-05	322.907	5.46575	1.05E-10	323	2191.2	37.0897	322.954	0.969735	0.000456241	7.72E-06	0
727	89125.1	164.606	9201.65	55.9012	0.0456241	0.000816156	1.94E-06	0.000108641	322.897	5.7762	9.89E-11	323	2191.12	39.1963	322.948	1.02484	0.000456241	8.16E-06	0
727	100000	155.119	8200.98	52.8691	0.0456241	0.000862964	2.31E-06	0.000121893	322.884	6.10725	9.32E-11	323	2191.04	41.4428	322.942	1.0836	0.000456241	8.63E-06	0
727	112202	145.299	7331.83	50.4603	0.0457658	0.000906966	2.70E-06	0.000136338	321.874	6.37875	8.73E-11	322	2184.18	43.2851	321.937	1.13531	0.000457658	9.07E-06	0
727	125893	135.646	6534.5	48.1733	0.0457658	0.000950023	3.18E-06	0.000152968	321.861	6.68132	8.15E-11	322	2184.1	45.3383	321.931	1.1892	0.000457658	9.50E-06	0
727	141254	126.159	5842.02	46.3069	0.0459084	0.000991393	3.69E-06	0.000171094	320.85	6.92878	7.58E-11	321	2177.24	47.0175	320.925	1.23711	0.000459084	9.91E-06	0
727	158489	117.005	5206.71	44.5	0.0459084	0.00103165	4.31E-06	0.000191963	320.838	7.20985	7.03E-11	321	2177.15	48.9248	320.919	1.28733	0.000459084	1.03E-05	0
727	177828	108.184	4654.98	43.0286	0.0460518	0.00107026	4.99E-06	0.000214708	319.827	7.43291	6.50E-11	320	2170.29	50.4385	319.914	1.33134	0.000460518	1.07E-05	0
727	199526	100.361	4148.76	41.3383	0.0460518	0.00111402	5.83E-06	0.000240895	319.813	7.73647	6.03E-11	320	2170.2	52.4984	319.906	1.38575	0.000460518	1.11E-05	0
727	223872	92.2057	3709.18	40.2272	0.0461962	0.00114838	6.70E-06	0.000269435	318.803	7.92506	5.54E-11	319	2163.34	53.7782	318.901	1.42401	0.000461962	1.15E-05	0
727	251189	84.8825	3305.81	38.9457	0.0461962	0.00118617	7.76E-06	0.000302299	318.79	8.1855	5.10E-11	319	2163.25	55.5454	318.895	1.47085	0.000461962	1.19E-05	0
727	281838	78.5579	2955.57	37.6228	0.0463415	0.00123174	8.99E-06	0.000338105	317.775	8.44636	4.72E-11	318	2156.37	57.3156	317.888	1.52254	0.000463415	1.23E-05	0
727	316228	72.7327	2634.15	36.2169	0.0463415	0.00127955	1.05E-05	0.000379339	317.758	8.77374	4.37E-11	318	2156.25	59.5371	317.879	1.58161	0.000463415	1.28E-05	0
727	354813	67.4067	2355.1	34.9386	0.0464876	0.00133055	1.21E-05	0.000424263	316.741	9.06563	4.05E-11	317	2149.35	61.5178	316.87	1.63945	0.000464876	1.33E-05	0
727	398107	62.9129	2098.98	33.3633	0.0464876	0.00139338	1.43E-05	0.000475994	316.715	9.49293	3.78E-11	317	2149.18	64.4174	316.858	1.71682	0.000464876	1.39E-05	0
727	446684	59.0849	1876.64	31.7618	0.0466348	0.00146827	1.68E-05	0.000532339	315.687	9.93922	3.55E-11	316	2142.2	67.4459	315.843	1.80333	0.000466348	1.47E-05	0
727	501187	55.5897	1672.56	30.0875	0.0466348	0.00154997	1.98E-05	0.000597227	315.651	10.4911	3.34E-11	316	2141.96	71.1909	315.826	1.9036	0.000466348	1.55E-05	0
727	562341	52.5939	1495.4	28.433	0.0467828	0.00164537	2.35E-05	0.000667891	314.611	11.065	3.16E-11	315	2134.9	75.0852	314.805	2.01429	0.000467828	1.65E-05	0
727	630957	50.0973	1332.78	26.6038	0.0467828	0.0017585	2.82E-05	0.000749254	314.556	11.8237	3.01E-11	315	2134.52	80.2338	314.778	2.15266	0.000467828	1.76E-05	0
727	707946	47.7672	1191.62	24.9464	0.0469318	0.0018813	3.36E-05	0.000837846	313.496	12.5668	2.87E-11	314	2127.33	85.276	313.748	2.29552	0.000469318	1.88E-05	0
727	794328	45.9364	1062.03	23.1197	0.0469318	0.00202995	4.07E-05	0.000939831	313.414	13.5562	2.76E-11	314	2126.77	91.9898	313.707	2.47668	0.000469318	2.03E-05	0
727	891251	44.2721	949.563	21.4484	0.0470817	0.00219512	4.90E-05	0.00105083	312.321	14.5615	2.66E-11	313	2119.36	98.8121	312.66	2.6694	0.000470817	2.20E-05	0
727	1.00E+06	42.7741	849.012	19.8487	0.0472326	0.00237963	5.92E-05	0.00117486	311.21	15.6791	2.57E-11	312	2111.82	106.396	311.605	2.88419	0.000472326	2.38E-05	0
747	100	922057	1.17E+07	12.6557	0.0649189	0.00512963	6.73E-09	8.52E-08	225.592	17.8254	5.54E-07	227	1530.83	120.96	226.295	4.5179	0.000649189	5.13E-05	0
747	112.202	772264	1.04E+07	13.5267	0.0652061	0.00482054	7.04E-09	9.52E-08	224.772	16.6168	4.64E-07	226	1525.26	112.759	225.385	4.22805	0.000652061	4.82E-05	0
747	125.893	645773	9.35E+06	14.4812	0.0654959	0.00452283	7.35E-09	1.06E-07	223.932	15.4637	3.88E-07	225	1519.57	104.934	224.465	3.95029	0.000654959	4.52E-05	0
747	141.254	540918	8.37E+06	15.477	0.0657883	0.0042507	7.69E-09	1.19E-07	223.069	14.4129	3.25E-07	224	1513.71	97.8034	223.534	3.69685	0.000657883	4.25E-05	0
747	158.489	452707	7.49E+06	16.5557	0.0660833	0.00399158	8.03E-09	1.33E-07	222.189	13.4207	2.72E-07	223	1507.74	91.0708	222.594	3.45659	0.000660833	3.99E-05	0
747	177.828	379475	6.68E+06	17.6027	0.0660833	0.00375415	8.48E-09	1.49E-07	222.283	12.6277	2.28E-07	223	1508.37	85.6897	222.641	3.25144	0.000660833	3.75E-05	0
747	199.526	317893	5.98E+06	18.812	0.066381	0.00352866	8.86E-09	1.67E-07	221.374	11.7677	1.91E-07	222	1502.21	79.8539	221.687	3.04284	0.00066381	3.53E-05	0
747	223.872	266298	5.35E+06	20.1052	0.0666814	0.00331663	9.27E-09	1.86E-07	220.455	10.9651	1.60E-07	221	1495.97	74.4071	220.727	2.84745	0.000666814	3.32E-05	0
747	251.189	224689	4.77E+06	21.237	0.0666814	0.00313987	9.85E-09	2.09E-07	220.511	10.3833	1.35E-07	221	1496.35	70.4596	220.755	2.69593	0.000666814	3.14E-05	0
747	281.838	188073	4.27E+06	22.7154	0.0669845	0.00294886	1.03E-08	2.34E-07	219.574	9.66635	1.13E-07	220	1490	65.5942	219.787	2.52071	0.000669845	2.95E-05	0
747	316.228	157615	3.81E+06	24.1572	0.0669845	0.00277285	1.09E-08	2.62E-07	219.624	9.09143	9.47E-08	220	1490.33	61.6929	219.812	2.37043	0.000669845	2.77E-05	0
747	354.813	132317	3.41E+06	25.7638	0.0672903	0.00261182	1.14E-08	2.93E-07	218.671	8.48752	7.95E-08	219	1483.86	57.5949	218.835	2.22277	0.000672903	2.61E-05	0
747	398.107	110847	3.04E+06	27.4096	0.0672903	0.002455	1.20E-08	3.29E-07	218.709	7.97929	6.66E-08	219	1484.12	54.1462	218.854	2.08943	0.000672903	2.46E-05	0
747	446.684	92871.5	2.72E+06	29.2907	0.067599	0.00230787	1.25E-08	3.67E-07	217.746	7.43398	5.58E-08	218	1477.59	50.4458	217.873	1.95535	0.00067599	2.31E-05	0
